CodigoFactura,TipoFactura,Sucursal,Cliente,Producto,Precio,Cantidad,FechaHora,MedioPago,Empleado,DetallesPago
187-87-7692,B,RM2,42973474,Burger de pollo,3.5,7,2024-03-31 18:07:04,Tarjeta de credito,1722,4062-0251-2417-534
187-87-7692,B,RM2,42973474,Golosinas botellas cola Hacendado,1.0,9,2024-03-31 18:07:04,Tarjeta de credito,1722,4062-0251-2417-534
187-87-7692,B,RM2,42973474,Chorizo de bellota ibérico cular Covap,15.0,6,2024-03-31 18:07:04,Tarjeta de credito,1722,4062-0251-2417-534
187-87-7692,B,RM2,42973474,Lejía densa Bosque Verde,1.95,7,2024-03-31 18:07:04,Tarjeta de credito,1722,4062-0251-2417-534
599-36-6650,C,MD2,22432069,Ambientador coche Bosque Verde frutos silvestres,1.95,4,2023-06-17 18:49:46,Tarjeta de credito,5950,4115-7035-5660-503
599-36-6650,C,MD2,22432069,Queso light Entrepinares 30% menos de grasa,2.82,10,2023-06-17 18:49:46,Tarjeta de credito,5950,4115-7035-5660-503
599-36-6650,C,MD2,22432069,Helado chocolate blanco Hacendado,2.3,10,2023-06-17 18:49:46,Tarjeta de credito,5950,4115-7035-5660-503
599-36-6650,C,MD2,22432069,Fregona resistente y absorbente Bosque Verde,1.75,2,2023-06-17 18:49:46,Tarjeta de credito,5950,4115-7035-5660-503
599-36-6650,C,MD2,22432069,Esponja facial desmaquillante Deliplus vegetal,1.15,6,2023-06-17 18:49:46,Tarjeta de credito,5950,4115-7035-5660-503
764-39-4205,B,LD1,34663232,Salchichón extra Hacendado lonchas,1.5,5,2024-04-02 05:37:21,Tarjeta de credito,6319,4841-6706-6036-519
764-39-4205,B,LD1,34663232,Perfilador de labios Deliplus 05 cereza,2.5,10,2024-04-02 05:37:21,Tarjeta de credito,6319,4841-6706-6036-519
928-24-2244,A,LD1,36499825,Medallones solomillo de vacuno añojo congelados,6.75,3,2023-06-05 02:06:25,Tarjeta de credito,4085,4889-8585-2046-035
928-24-2244,A,LD1,36499825,Eau de toilette mujer aguas de Victorio & Lucchino Nº 6 Magnolia sensual,9.9,2,2023-06-05 02:06:25,Tarjeta de credito,4085,4889-8585-2046-035
661-26-6132,B,SJ2,27248596,Cerveza Corona,6.0,10,2023-09-28 22:47:41,Efectivo,3048,
661-26-6132,B,SJ2,27248596,Bebida energética energy Monster,4.76,7,2023-09-28 22:47:41,Efectivo,3048,
661-26-6132,B,SJ2,27248596,Trucha abierta en libro con cabeza,3.05,4,2023-09-28 22:47:41,Efectivo,3048,
661-26-6132,B,SJ2,27248596,Bayeta grande clásica multiusos Bosque Verde microfibra,0.95,6,2023-09-28 22:47:41,Efectivo,3048,
816-89-4556,B,LD1,32954745,Contramuslos de pollo marinados con piel,3.39,8,2023-10-08 22:56:44,Tarjeta de credito,1722,4227-3252-2305-536
816-89-4556,B,LD1,32954745,Agua mineral con gas San Pellegrino grande,1.16,4,2023-10-08 22:56:44,Tarjeta de credito,1722,4227-3252-2305-536
816-89-4556,B,LD1,32954745,Pintalabios mate Deliplus 19,4.5,9,2023-10-08 22:56:44,Tarjeta de credito,1722,4227-3252-2305-536
701-63-7359,B,HA1,22355218,Chocolate negro Hacendado fundir,0.9,6,2023-11-24 19:49:59,Billetera Electronica,5537,b3d8c4f8d8069a9b805bdacb63ae020b02832e41aa22255705ef699febd20bd3
701-63-7359,B,HA1,22355218,"Crema facial día 24K Gold progress Deliplus protectora FPS 10 rostro, cuello y escote",5.0,1,2023-11-24 19:49:59,Billetera Electronica,5537,b3d8c4f8d8069a9b805bdacb63ae020b02832e41aa22255705ef699febd20bd3
701-63-7359,B,HA1,22355218,Perejil Hacendado,0.69,1,2023-11-24 19:49:59,Billetera Electronica,5537,b3d8c4f8d8069a9b805bdacb63ae020b02832e41aa22255705ef699febd20bd3
701-63-7359,B,HA1,22355218,Galletas Relieve Hacendado,0.95,3,2023-11-24 19:49:59,Billetera Electronica,5537,b3d8c4f8d8069a9b805bdacb63ae020b02832e41aa22255705ef699febd20bd3
701-63-7359,B,HA1,22355218,Vaselina hidratante Deliplus,2.0,9,2023-11-24 19:49:59,Billetera Electronica,5537,b3d8c4f8d8069a9b805bdacb63ae020b02832e41aa22255705ef699febd20bd3
997-92-5360,A,LD1,22355218,Vela calientaplatos Roura,1.55,8,2023-04-01 22:33:52,Efectivo,6326,
997-92-5360,A,LD1,22355218,Compresa con alas normal Deliplus Dry,2.3,9,2023-04-01 22:33:52,Efectivo,6326,
997-92-5360,A,LD1,22355218,Esparadrapo 100% textil no tejido Deliplus microporoso,1.2,8,2023-04-01 22:33:52,Efectivo,6326,
385-87-8322,C,MD1,32329570,Tomate frito Hacendado con aceite de oliva,0.92,7,2025-02-24 04:23:25,Efectivo,2571,
385-87-8322,C,MD1,32329570,Esponja marina infantil Deliplus,3.75,7,2025-02-24 04:23:25,Efectivo,2571,
403-51-7562,B,CP2,21537226,Lavavajillas a mano Bosque Verde,1.99,5,2023-12-22 20:39:05,Tarjeta de credito,5399,4734-2323-0934-878
403-51-7562,B,CP2,21537226,Pechugas de pollo rural enteras,4.37,2,2023-12-22 20:39:05,Tarjeta de credito,5399,4734-2323-0934-878
970-55-6881,A,SJ2,35704130,Arroz con leche Hacendado,0.97,3,2024-08-08 11:49:55,Tarjeta de credito,6187,5528-4586-8999-7538
970-55-6881,A,SJ2,35704130,Chocolate negro Hacendado fundir,0.9,8,2024-08-08 11:49:55,Tarjeta de credito,6187,5528-4586-8999-7538
771-10-5021,A,SJ2,0,Corrector fluido acción global Deliplus 02,4.0,3,2024-10-18 19:25:22,Tarjeta de credito,2919,4539-4365-4260-428
954-35-6307,A,MD2,0,Pinza cabello peluquería Deliplus,1.9,7,2023-10-13 12:34:28,Tarjeta de credito,6660,4459-1282-8069-017
954-35-6307,A,MD2,0,Lejía multiusos Bosque Verde,1.6,7,2023-10-13 12:34:28,Tarjeta de credito,6660,4459-1282-8069-017
662-92-7121,C,SJ2,44170458,Canónigos base para ensalada,1.19,8,2024-02-25 00:07:00,Efectivo,1362,
562-14-5193,C,LD1,22568008,Cera caliente en cazuelita especial cara y pequeñas zonas Deliplus piel sensible,2.35,1,2023-08-14 03:37:33,Efectivo,1326,
562-14-5193,C,LD1,22568008,Panecillos tostados cereales y semillas Hacendado,0.9,3,2023-08-14 03:37:33,Efectivo,1326,
562-14-5193,C,LD1,22568008,Lote facial mujer Sisbela,7.0,2,2023-08-14 03:37:33,Efectivo,1326,
562-14-5193,C,LD1,22568008,"Papilla plátano, naranja y galleta +4 meses Hacendado",1.5,1,2023-08-14 03:37:33,Efectivo,1326,
562-14-5193,C,LD1,22568008,Patatas Dippers ultracongeladas,1.49,6,2023-08-14 03:37:33,Efectivo,1326,
172-63-9594,B,HA1,30574812,Parches aromáticos con citronela Directsalud,2.99,5,2023-03-20 09:27:13,Tarjeta de credito,7357,4902-0357-7339-530
172-63-9594,B,HA1,30574812,Cava brut nature Jaume Serra,3.25,5,2023-03-20 09:27:13,Tarjeta de credito,7357,4902-0357-7339-530
238-23-1595,C,LD1,46610247,Paté perro adulto Delikuit con ternera y pollo,1.55,9,2024-07-01 13:30:18,Billetera Electronica,6026,6458b460c0a7924ae6c94c4a8dad21fb79a8546ab6f024b609d124212f3ba19c
238-23-1595,C,LD1,46610247,Jabón de afeitar en roll-on Lea,1.2,3,2024-07-01 13:30:18,Billetera Electronica,6026,6458b460c0a7924ae6c94c4a8dad21fb79a8546ab6f024b609d124212f3ba19c
238-23-1595,C,LD1,46610247,Mostaza dulce Hacendado,0.8,3,2024-07-01 13:30:18,Billetera Electronica,6026,6458b460c0a7924ae6c94c4a8dad21fb79a8546ab6f024b609d124212f3ba19c
238-23-1595,C,LD1,46610247,Braguita incontinencia talla L Tena lady pants,5.7,4,2024-07-01 13:30:18,Billetera Electronica,6026,6458b460c0a7924ae6c94c4a8dad21fb79a8546ab6f024b609d124212f3ba19c
394-51-5209,A,RM1,36567571,Lote infantil Studio Pets,8.0,4,2023-05-12 04:15:12,Efectivo,2895,
127-22-6868,C,MD1,38468296,Azúcar vainillado Hacendado,0.74,3,2024-02-29 17:21:30,Billetera Electronica,4674,22ebdbe1f56c8796ad0fd625a125a581a0ee9fc812887f80a1bc649fed448e03
127-22-6868,C,MD1,38468296,Vela de cumpleaños 4 Hacendado,0.75,8,2024-02-29 17:21:30,Billetera Electronica,4674,22ebdbe1f56c8796ad0fd625a125a581a0ee9fc812887f80a1bc649fed448e03
903-61-9581,C,CP2,26026403,Esponja de calzado incoloro brillo Bosque Verde,0.6,7,2024-04-02 15:30:47,Tarjeta de credito,1362,4202-9101-5233-374
903-61-9581,C,CP2,26026403,Lenteja pardina Hacendado,1.49,6,2024-04-02 15:30:47,Tarjeta de credito,1362,4202-9101-5233-374
903-61-9581,C,CP2,26026403,Crema al cacao con avellanas Nocilla original,4.88,3,2024-04-02 15:30:47,Tarjeta de credito,1362,4202-9101-5233-374
903-61-9581,C,CP2,26026403,Lenguado sin limpiar,2.37,2,2024-04-02 15:30:47,Tarjeta de credito,1362,4202-9101-5233-374
889-15-8365,B,MD2,0,Maquillaje fluido Deliplus hydra-confort 04 moka,5.5,1,2023-10-02 18:48:11,Efectivo,5537,
889-15-8365,B,MD2,0,Helado mini sándwich vainilla y cookie Hacendado,2.5,7,2023-10-02 18:48:11,Efectivo,5537,
986-72-9274,B,HA1,43875210,Lenguado sin cabeza y sin piel,2.37,7,2023-12-02 16:21:00,Tarjeta de credito,4315,5152-8402-9341-5590
986-72-9274,B,HA1,43875210,Queso en dados feta Hacendado,1.7,2,2023-12-02 16:21:00,Tarjeta de credito,4315,5152-8402-9341-5590
324-41-9070,A,LD1,27807294,Gel fijador control total fijación extrema Giorgi fijación 5,2.55,4,2023-11-11 10:11:57,Efectivo,5127,
232-20-7837,A,HA1,32601483,Hidrocrema Liss Frizz Control Deliplus cabello rebelde,2.75,2,2024-05-31 04:51:50,Efectivo,1362,
674-93-6910,B,SJ1,0,Licor de anís dulce La Castellana,7.69,9,2023-07-02 23:53:21,Billetera Electronica,2810,fd9d7b55a03f8488f40d961d80346a7f33cf348db1a3cb1af2473384eeae725e
674-93-6910,B,SJ1,0,Pechuga de pavo 0% materia grasa Hacendado,2.85,3,2023-07-02 23:53:21,Billetera Electronica,2810,fd9d7b55a03f8488f40d961d80346a7f33cf348db1a3cb1af2473384eeae725e
674-93-6910,B,SJ1,0,Margarina Tulipán,1.59,5,2023-07-02 23:53:21,Billetera Electronica,2810,fd9d7b55a03f8488f40d961d80346a7f33cf348db1a3cb1af2473384eeae725e
686-72-3402,C,RM2,43875210,Pimienta blanca molida Hacendado,1.1,1,2023-03-31 05:52:43,Tarjeta de credito,5399,5125-7684-6259-2661
436-91-7399,B,CP2,46522291,USB-C Charging Cable,11.95,8,2024-09-04 00:59:46,Billetera Electronica,2810,6fabe4940a2588070a310422ab0c67ea1ebb450d1079d73898163ab4e9782635
436-91-7399,B,CP2,46522291,Dentífrico blanqueador sensation Colgate,2.05,1,2024-09-04 00:59:46,Billetera Electronica,2810,6fabe4940a2588070a310422ab0c67ea1ebb450d1079d73898163ab4e9782635
436-91-7399,B,CP2,46522291,Media col lombarda,0.84,3,2024-09-04 00:59:46,Billetera Electronica,2810,6fabe4940a2588070a310422ab0c67ea1ebb450d1079d73898163ab4e9782635
436-91-7399,B,CP2,46522291,Gnocchi de pollo y verduras Hacendado ultracongelados,2.38,2,2024-09-04 00:59:46,Billetera Electronica,2810,6fabe4940a2588070a310422ab0c67ea1ebb450d1079d73898163ab4e9782635
436-91-7399,B,CP2,46522291,"Comida perro sénior light Compy con pollo, arroz y cebada",5.0,5,2024-09-04 00:59:46,Billetera Electronica,2810,6fabe4940a2588070a310422ab0c67ea1ebb450d1079d73898163ab4e9782635
687-46-2375,A,MD2,40215621,Galletas Roditas bañadas con chocolate blanco Hacendado,0.57,2,2024-10-28 22:50:19,Tarjeta de credito,9443,5502-9701-2727-3310
687-46-2375,A,MD2,40215621,Longaniza de pavo extra Hacendado lonchas,1.79,2,2024-10-28 22:50:19,Tarjeta de credito,9443,5502-9701-2727-3310
687-46-2375,A,MD2,40215621,Infusión Valeriana Hacendado,1.3,7,2024-10-28 22:50:19,Tarjeta de credito,9443,5502-9701-2727-3310
603-85-3851,C,RM2,39788689,Loción hidratante bajo ducha Deliplus,2.5,5,2024-09-05 01:28:54,Tarjeta de credito,4142,5578-1094-1612-3927
603-85-3851,C,RM2,39788689,Navajas,3.7,7,2024-09-05 01:28:54,Tarjeta de credito,4142,5578-1094-1612-3927
603-85-3851,C,RM2,39788689,Pimienta negra molida Hacendado,0.69,5,2024-09-05 01:28:54,Tarjeta de credito,4142,5578-1094-1612-3927
603-85-3851,C,RM2,39788689,Crema de vinagre balsámico de manzana Hacendado,2.15,4,2024-09-05 01:28:54,Tarjeta de credito,4142,5578-1094-1612-3927
736-25-2496,B,SJ1,33670629,Lágrimas hidratantes para ojos secos,5.5,6,2024-11-14 11:16:28,Tarjeta de credito,2644,4607-8050-9369-076
736-25-2496,B,SJ1,33670629,Galletas mini cookies Hacendado,1.2,9,2024-11-14 11:16:28,Tarjeta de credito,2644,4607-8050-9369-076
736-25-2496,B,SJ1,33670629,Triángulos de trigo sarraceno con quinoa y amaranto Hacendado,1.0,5,2024-11-14 11:16:28,Tarjeta de credito,2644,4607-8050-9369-076
736-25-2496,B,SJ1,33670629,Jamón serrano Incarlopsa lonchas,3.49,5,2024-11-14 11:16:28,Tarjeta de credito,2644,4607-8050-9369-076
862-41-1846,C,HA1,42274581,Café en grano mezcla fuerte Hacendado,5.95,7,2024-04-25 12:57:50,Efectivo,2810,
862-41-1846,C,HA1,42274581,Queso fresco Hacendado Burgos natural,1.49,4,2024-04-25 12:57:50,Efectivo,2810,
862-41-1846,C,HA1,42274581,Galletas María choco Hacendado,0.85,1,2024-04-25 12:57:50,Efectivo,2810,
862-41-1846,C,HA1,42274581,Detergente ropa frescor duradero Micolor líquido,3.99,9,2024-04-25 12:57:50,Efectivo,2810,
862-41-1846,C,HA1,42274581,Coloración permanente sin amoníaco Garnier 1.0 negro ebano,6.35,8,2024-04-25 12:57:50,Efectivo,2810,
271-31-2835,C,RM1,33402534,Infusión Relax Hacendado,0.85,4,2023-11-23 06:23:14,Tarjeta de credito,6326,4786-9954-9797-944
271-31-2835,C,RM1,33402534,Protector solar Delial FPS 50+,10.9,8,2023-11-23 06:23:14,Tarjeta de credito,6326,4786-9954-9797-944
534-11-6642,C,LD1,44639024,Compresa con alas para pérdidas de orina Depend mini,3.7,8,2023-10-13 15:31:59,Tarjeta de credito,2571,5178-8287-8261-0274
534-11-6642,C,LD1,44639024,Albóndigas de cerdo,4.58,8,2023-10-13 15:31:59,Tarjeta de credito,2571,5178-8287-8261-0274
534-11-6642,C,LD1,44639024,Desodorante stick hombre ice blue Williams,2.0,2,2023-10-13 15:31:59,Tarjeta de credito,2571,5178-8287-8261-0274
534-11-6642,C,LD1,44639024,Crema de chocolate y nueces NuNuCa,14.0,9,2023-10-13 15:31:59,Tarjeta de credito,2571,5178-8287-8261-0274
534-11-6642,C,LD1,44639024,Lote mujer Pacha Ibiza Queen Sexy,7.95,8,2023-10-13 15:31:59,Tarjeta de credito,2571,5178-8287-8261-0274
812-15-4892,A,SJ1,0,Lote hombre Misty Wood Esencia vital,4.8,9,2024-12-06 17:18:15,Billetera Electronica,4148,cbb118a5c43fd5319604e7999c2574eee962be78605bbd004cb04dec668fbf01
812-15-4892,A,SJ1,0,Limpiador de calzado marrón Bosque Verde,0.95,4,2024-12-06 17:18:15,Billetera Electronica,4148,cbb118a5c43fd5319604e7999c2574eee962be78605bbd004cb04dec668fbf01
812-15-4892,A,SJ1,0,Recambios maquinilla depilación Gillette Venus Breeze comfortglide,12.9,8,2024-12-06 17:18:15,Billetera Electronica,4148,cbb118a5c43fd5319604e7999c2574eee962be78605bbd004cb04dec668fbf01
436-11-7108,B,RM1,45299332,Patata snack crema y cebolla Hacendado,1.15,10,2024-08-27 08:20:54,Billetera Electronica,2644,97a09b6ff294a17858186976c83f9a7118741cf0a80d7a1848adf9d2f753e0ee
436-11-7108,B,RM1,45299332,Corrector fluido fijo & cubriente Deliplus 04 beige natural,4.5,5,2024-08-27 08:20:54,Billetera Electronica,2644,97a09b6ff294a17858186976c83f9a7118741cf0a80d7a1848adf9d2f753e0ee
436-11-7108,B,RM1,45299332,Huevos cocidos Hacendado,1.17,3,2024-08-27 08:20:54,Billetera Electronica,2644,97a09b6ff294a17858186976c83f9a7118741cf0a80d7a1848adf9d2f753e0ee
842-51-1070,B,CP1,30176835,Cloro tabletas Productos QQ disolución lenta para piscina,22.4,10,2023-11-20 20:20:20,Efectivo,7127,
842-51-1070,B,CP1,30176835,Solomillo de cerdo ibérico,6.62,10,2023-11-20 20:20:20,Efectivo,7127,
842-51-1070,B,CP1,30176835,Papaya,6.15,3,2023-11-20 20:20:20,Efectivo,7127,
842-51-1070,B,CP1,30176835,Ampollas cabello Pantene,4.75,9,2023-11-20 20:20:20,Efectivo,7127,
256-23-9540,C,RM1,0,Regaliz roja Hacendado,1.0,5,2024-08-11 07:03:33,Tarjeta de credito,4315,5162-1078-2124-4251
740-32-2324,B,HA1,38694626,Recambios maquinilla Gillette Venus snap,7.95,4,2024-04-19 15:02:52,Billetera Electronica,3617,21d60c438f10f12f3d38890ece6d35194b5c6873aa27d6fe2e8e250d0d9906ae
740-32-2324,B,HA1,38694626,Colorete compacto Deliplus 03,4.0,10,2024-04-19 15:02:52,Billetera Electronica,3617,21d60c438f10f12f3d38890ece6d35194b5c6873aa27d6fe2e8e250d0d9906ae
740-32-2324,B,HA1,38694626,Paño microfibra multiusos Bosque Verde gafas y pantallas,0.9,8,2024-04-19 15:02:52,Billetera Electronica,3617,21d60c438f10f12f3d38890ece6d35194b5c6873aa27d6fe2e8e250d0d9906ae
740-32-2324,B,HA1,38694626,Yogur griego natural Hacendado con azúcar de caña,2.2,3,2024-04-19 15:02:52,Billetera Electronica,3617,21d60c438f10f12f3d38890ece6d35194b5c6873aa27d6fe2e8e250d0d9906ae
709-86-8370,A,SJ2,23785281,Leche crecimiento en polvo 3 Nidina Nestlé,13.0,5,2023-07-14 04:12:23,Billetera Electronica,2571,00780645352538ae30cf36a36aa916cf7470af7d183652f670d6bdd5d2b752c1
709-86-8370,A,SJ2,23785281,Manzanas golden,1.94,3,2023-07-14 04:12:23,Billetera Electronica,2571,00780645352538ae30cf36a36aa916cf7470af7d183652f670d6bdd5d2b752c1
497-39-1918,B,RM2,34403135,Tomate frito receta artesana Hacendado,1.7,7,2024-05-22 12:40:53,Tarjeta de credito,6652,5522-2037-2321-9706
497-39-1918,B,RM2,34403135,Papilla sin gluten crema de arroz Hero baby +4 meses,1.99,1,2024-05-22 12:40:53,Tarjeta de credito,6652,5522-2037-2321-9706
497-39-1918,B,RM2,34403135,Limas,1.6,5,2024-05-22 12:40:53,Tarjeta de credito,6652,5522-2037-2321-9706
497-39-1918,B,RM2,34403135,Costillas de cerdo a la barbacoa cortadas Hacendado,4.2,1,2024-05-22 12:40:53,Tarjeta de credito,6652,5522-2037-2321-9706
635-11-4524,B,CP2,31324149,Bebida láctea de fresa Hacendado,1.16,5,2024-02-02 16:11:01,Billetera Electronica,3831,d69ebbe456ad5801e9615dc89b3ab42086e6ce0bd4d82b3e0d8ed2adf773d591
712-36-1677,C,HA1,41851353,After shave bálsamo hidratante Nivea Men con aloe vera,4.55,6,2024-05-14 06:49:16,Tarjeta de credito,7960,5507-8850-7695-3496
753-15-3735,A,CP2,0,Maquillaje fluido face finity Max Factor 80 bronze,8.95,9,2024-10-28 04:03:41,Billetera Electronica,2571,56bc4a7e4e15734f089130452c776459afa6a6cfdacc842e9f61422ce38b202a
753-15-3735,A,CP2,0,Desodorante hombre invisible Deliplus antimanchas,1.7,3,2024-10-28 04:03:41,Billetera Electronica,2571,56bc4a7e4e15734f089130452c776459afa6a6cfdacc842e9f61422ce38b202a
753-15-3735,A,CP2,0,Dátiles Medjoul con hueso Bondelicious,3.7,10,2024-10-28 04:03:41,Billetera Electronica,2571,56bc4a7e4e15734f089130452c776459afa6a6cfdacc842e9f61422ce38b202a
753-15-3735,A,CP2,0,Galletas Relieve Hacendado,0.95,10,2024-10-28 04:03:41,Billetera Electronica,2571,56bc4a7e4e15734f089130452c776459afa6a6cfdacc842e9f61422ce38b202a
512-92-1496,B,HA1,0,Mascarilla facial hidratante Garnier revitalizante,2.3,4,2024-01-27 03:24:49,Efectivo,2919,
512-92-1496,B,HA1,0,Crema cuello y escote reafirmante nutritiva Sisbela,5.0,9,2024-01-27 03:24:49,Efectivo,2919,
512-92-1496,B,HA1,0,Gran tortelloni fresco albahaca Hacendado,1.59,1,2024-01-27 03:24:49,Efectivo,2919,
512-92-1496,B,HA1,0,Aceitunas negras cacereñas Hacendado a rodajas,1.5,1,2024-01-27 03:24:49,Efectivo,2919,
512-92-1496,B,HA1,0,Helado de limón Hacendado,1.5,2,2024-01-27 03:24:49,Efectivo,2919,
397-31-1707,B,CP1,25288069,Cerveza El Águila sin filtrar,0.89,5,2023-11-06 06:16:39,Efectivo,1322,
347-12-9345,A,MD2,28920014,Pintalabios cremoso Deliplus 03,4.5,2,2023-10-23 11:27:33,Efectivo,7357,
437-55-8647,C,HA1,45932805,Edulcorante en pastillas aspartamo Hacendado,1.75,10,2023-05-06 09:24:30,Tarjeta de credito,2571,5173-9771-4811-0298
437-55-8647,C,HA1,45932805,Chupete látex anatómico +6 a 18 meses Deliplus luminiscente,2.0,10,2023-05-06 09:24:30,Tarjeta de credito,2571,5173-9771-4811-0298
437-55-8647,C,HA1,45932805,Sidra asturiana El Mayu,0.99,10,2023-05-06 09:24:30,Tarjeta de credito,2571,5173-9771-4811-0298
437-55-8647,C,HA1,45932805,Caramelos original Halls,1.95,9,2023-05-06 09:24:30,Tarjeta de credito,2571,5173-9771-4811-0298
124-79-3752,A,CP2,27466781,Hummus de garbanzos Hacendado con pimiento del piquillo asado,1.6,5,2024-09-07 17:09:46,Tarjeta de credito,6271,4098-9160-7348-773
124-79-3752,A,CP2,27466781,Licor de manzana Milord,2.65,5,2024-09-07 17:09:46,Tarjeta de credito,6271,4098-9160-7348-773
124-79-3752,A,CP2,27466781,Vino tinto D.O Utiel-Requena Hoya de Cadenas reserva,3.85,3,2024-09-07 17:09:46,Tarjeta de credito,6271,4098-9160-7348-773
910-49-4803,C,CP2,41370592,Snack de alga con arroz Hacendado,1.5,6,2024-09-22 16:12:58,Efectivo,2810,
910-49-4803,C,CP2,41370592,Tomate con pimiento verde Hacendado,0.95,6,2024-09-22 16:12:58,Efectivo,2810,
910-49-4803,C,CP2,41370592,Burger de pavo y pollo,3.52,7,2024-09-22 16:12:58,Efectivo,2810,
910-49-4803,C,CP2,41370592,Máscara de pestañas maxi volumen Deliplus negro,3.65,3,2024-09-22 16:12:58,Efectivo,2810,
910-49-4803,C,CP2,41370592,Chocolate con leche Hacendado porciones,1.95,8,2024-09-22 16:12:58,Efectivo,2810,
692-92-2201,A,SJ1,0,Ajo tierno Hacendado ultracongelado,1.75,9,2025-01-20 18:33:26,Billetera Electronica,2178,56b0d6f45f79dc3a9cd6322227bb277c645e41cdc7647babca7772add9bcf77d
692-92-2201,A,SJ1,0,Exfoliante corporal mineral Seesee,3.8,3,2025-01-20 18:33:26,Billetera Electronica,2178,56b0d6f45f79dc3a9cd6322227bb277c645e41cdc7647babca7772add9bcf77d
692-92-2201,A,SJ1,0,Tofu firme Frias,2.3,7,2025-01-20 18:33:26,Billetera Electronica,2178,56b0d6f45f79dc3a9cd6322227bb277c645e41cdc7647babca7772add9bcf77d
558-90-8243,A,HA1,37867487,Cubo ovalado con ruedas 15L Bosque Verde,3.0,6,2024-02-17 17:03:12,Tarjeta de credito,6652,4440-9077-2582-525
463-77-1401,C,LD1,0,Tinto de verano sabor limón Casón Histórico,1.18,10,2024-06-21 09:39:01,Efectivo,6271,
600-63-4385,B,SJ1,20957018,Barra de pan,0.45,4,2024-12-20 16:09:26,Tarjeta de credito,6652,4655-5505-0153-493
200-78-1528,B,CP1,29957032,Cloro 5 acciones tabletas disolución lenta para piscina,22.4,1,2024-01-21 07:38:26,Billetera Electronica,4142,3fded4f93583e4f3fca6bb4ee8c969c647f42064c6706e4ce7ee816d24ff9771
200-78-1528,B,CP1,29957032,Refresco de naranja Gold Spring sin gas,0.95,7,2024-01-21 07:38:26,Billetera Electronica,4142,3fded4f93583e4f3fca6bb4ee8c969c647f42064c6706e4ce7ee816d24ff9771
200-27-3446,B,CP2,0,Compresa sin alas super Deliplus Suave,2.3,1,2023-10-22 05:27:34,Billetera Electronica,5127,4cc3c0f47e08037098022ea8519e9db1ab369ab1ef089460e38d7bf39b89a01f
200-27-3446,B,CP2,0,Cepillo cabello esqueleto Deliplus,1.5,7,2023-10-22 05:27:34,Billetera Electronica,5127,4cc3c0f47e08037098022ea8519e9db1ab369ab1ef089460e38d7bf39b89a01f
200-27-3446,B,CP2,0,Coloración permanente Deliplus 5.5 caoba rojizo,3.9,2,2023-10-22 05:27:34,Billetera Electronica,5127,4cc3c0f47e08037098022ea8519e9db1ab369ab1ef089460e38d7bf39b89a01f
200-27-3446,B,CP2,0,Medio conejo a cuartos,3.97,4,2023-10-22 05:27:34,Billetera Electronica,5127,4cc3c0f47e08037098022ea8519e9db1ab369ab1ef089460e38d7bf39b89a01f
200-27-3446,B,CP2,0,Filetes de bonito del norte en aceite de oliva Hacendado,6.0,10,2023-10-22 05:27:34,Billetera Electronica,5127,4cc3c0f47e08037098022ea8519e9db1ab369ab1ef089460e38d7bf39b89a01f
540-57-3660,C,MD2,0,"Cápsulas cabello, uñas Deliplus",3.95,7,2024-04-21 18:04:16,Efectivo,3617,
